PlayerID,Age,Gender,Location,GameGenre,PlayTimeHours,InGamePurchases,GameDifficulty,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
22949,17,Female,Europe,Simulation,3.9337879960087214,0,Easy,2,126,63,38,Medium
34504,27,Male,USA,Action,18.4682656936517,0,Easy,18,118,14,4,High
17671,15,Male,USA,Action,12.92474122061392,0,Medium,7,159,89,0,Medium
46898,26,Male,Asia,Action,15.474056717425174,0,Easy,8,23,82,30,Low
44967,27,Male,Asia,RPG,19.088531193285817,1,Medium,18,12,71,11,Medium
12946,22,Female,Other,Sports,23.294851988256273,1,Easy,2,118,77,46,Medium
13890,16,Female,Europe,Action,13.71238434456608,1,Hard,12,126,23,14,High
38368,40,Male,USA,Sports,15.377389578801012,0,Hard,1,139,84,19,Medium
14011,21,Male,USA,Sports,3.343620753702287,0,Medium,19,151,83,0,High
41046,34,Male,Asia,Action,7.715261135096503,1,Hard,10,30,49,37,Medium
18568,26,Male,Europe,Strategy,21.1812162470236,0,Medium,15,130,1,32,High
38946,35,Male,Asia,Simulation,4.462464513248795,0,Hard,7,19,8,28,Low
37748,31,Female,Europe,Action,18.811549905211095,0,Medium,9,179,82,42,Low
11237,31,Male,Europe,Strategy,9.211663909617489,0,Hard,0,39,75,12,Low
34661,37,Male,USA,RPG,6.254990334633253,0,Medium,6,112,2,34,Medium
43125,44,Male,Other,Simulation,0.5638199324030886,0,Medium,3,83,6,3,Low
20674,21,Male,Europe,Action,13.864102606396363,0,Medium,6,25,50,28,Low
18887,18,Male,Europe,RPG,20.41980917755326,0,Easy,9,26,36,33,Low
16315,15,Male,USA,Action,19.605189438229107,1,Easy,18,165,59,11,High
32192,40,Female,Other,Sports,2.824590484391853,0,Medium,15,23,26,4,Medium
16336,22,Female,Europe,Simulation,0.809339391173256,0,Easy,10,141,15,1,Medium
23976,48,Female,Europe,Strategy,19.517037887983506,0,Medium,6,17,72,47,Low
17439,17,Male,Europe,RPG,4.456308398973582,1,Easy,1,129,72,45,Low
16323,26,Male,Europe,Strategy,3.040265858305526,1,Easy,19,63,51,0,Medium
14102,39,Male,USA,Strategy,8.488786987869574,0,Easy,8,58,69,34,Medium
42104,19,Male,Europe,Sports,21.379468867186475,1,Easy,14,175,22,29,High
38752,35,Male,USA,RPG,8.115105325429909,1,Easy,17,103,57,34,High
13657,28,Male,Asia,Strategy,6.798292709168725,0,Medium,3,174,36,31,Medium
38681,18,Female,USA,Simulation,12.422788219793498,1,Easy,7,161,3,21,Low
24269,44,Male,Europe,Simulation,13.576309995958251,0,Medium,12,179,5,10,High
33490,24,Female,USA,Simulation,8.65736637497005,0,Easy,14,106,39,9,High
26406,26,Female,Asia,Simulation,20.44227511526652,0,Medium,7,143,7,14,Medium
44751,36,Male,USA,Strategy,21.077781048338124,0,Easy,5,112,34,49,Medium
24239,19,Female,Europe,Action,21.148592062654103,0,Easy,2,24,15,28,Low
10253,16,Female,Asia,Strategy,3.2326763124913898,0,Easy,0,30,9,9,Low
13619,49,Male,Europe,Sports,5.345974871599517,0,Hard,2,121,97,38,Medium
9430,26,Female,Asia,Simulation,6.53231999995908,0,Medium,8,24,52,38,Low
17247,39,Male,USA,Sports,7.274043030465816,0,Easy,2,129,57,8,High
20466,33,Female,USA,Simulation,4.395034257509413,0,Easy,18,28,86,38,Medium
20451,27,Female,Asia,Sports,11.718831086168878,0,Easy,13,75,60,21,High
25621,44,Male,USA,RPG,13.56432991176505,1,Easy,3,116,30,26,Medium
38792,46,Male,USA,Strategy,11.364837708016188,0,Easy,17,159,61,43,High
39960,47,Female,USA,Strategy,23.12785670747995,1,Easy,12,58,13,43,Medium
42762,48,Male,Europe,Action,8.82776935998072,1,Medium,1,65,17,8,Low
39369,37,Male,Europe,RPG,18.85217460413447,0,Medium,8,13,36,30,Low
39558,32,Female,Europe,Simulation,3.026264442472642,0,Medium,1,109,64,37,Low
31294,32,Male,Asia,Simulation,8.20214045206286,0,Medium,3,64,86,27,High
19544,19,Female,Asia,Action,0.5625505782637878,0,Medium,2,167,28,17,Medium
43575,20,Male,Europe,Action,5.2541057916328535,0,Medium,4,101,23,26,Medium
9075,31,Male,USA,Simulation,9.00911457935074,0,Easy,14,106,23,1,High
22639,38,Male,Asia,RPG,1.9641556416971968,0,Medium,14,93,53,38,Medium
43298,26,Male,Asia,Simulation,9.313778414774458,0,Hard,15,23,43,47,Medium
36280,29,Female,Europe,Strategy,17.82247538181386,0,Medium,12,12,35,13,Low
21284,48,Female,Europe,Sports,22.27692744908081,0,Easy,5,106,21,22,Medium
26444,43,Male,Asia,Sports,21.169994297940207,0,Easy,1,80,67,8,Low
13949,18,Male,Europe,Sports,9.872199054734004,1,Medium,7,134,55,23,Medium
18658,48,Female,USA,RPG,19.589767174302523,1,Medium,14,157,13,2,Low
29453,24,Female,Europe,Sports,18.114786538000843,0,Easy,12,112,15,43,Medium
37644,26,Male,Europe,RPG,23.42839071723899,1,Easy,7,16,7,23,Low
46429,24,Female,Europe,Simulation,21.860476240397183,0,Easy,1,98,12,29,Medium
40078,22,Male,USA,Strategy,14.433605753640254,0,Easy,4,155,85,10,Medium
9708,20,Female,Europe,Simulation,18.24027167455384,0,Easy,2,169,92,29,Medium
16908,38,Male,USA,Sports,19.20305494515952,0,Easy,4,94,35,23,Medium
22695,36,Male,Europe,Strategy,16.74437939307208,0,Medium,8,65,34,48,Medium
36087,42,Female,Europe,Strategy,17.7702107175858,0,Easy,18,136,28,0,High
28858,19,Female,Europe,Simulation,9.1953190943169,0,Medium,0,116,45,0,Low
21535,17,Female,Europe,Strategy,18.084718072644364,0,Easy,11,74,38,0,Medium
35037,40,Female,Europe,Strategy,5.830222261513551,1,Easy,1,55,89,4,Low
14179,41,Male,Asia,RPG,17.777587817635364,0,Medium,0,13,94,8,Low
35061,39,Male,Europe,Action,20.13546834463407,0,Medium,11,75,51,15,High
39338,49,Female,Asia,Sports,20.18749756639492,0,Medium,18,111,26,28,High
20081,47,Male,USA,Action,17.74349373026241,1,Hard,11,149,65,19,High
30884,48,Male,Asia,Action,22.589936778673422,0,Easy,8,46,31,1,Medium
14292,35,Female,USA,Action,12.551958610577516,0,Easy,19,102,17,4,High
15181,40,Male,USA,Sports,3.8738988305163744,0,Easy,6,144,24,19,Medium
13998,33,Female,Europe,Action,22.625051611429058,0,Easy,15,102,7,25,High
23277,32,Female,USA,Simulation,9.408312613433344,0,Medium,11,146,73,20,High
18786,48,Female,Asia,Action,9.308025905618525,0,Easy,10,178,84,38,High
31518,28,Female,Other,Strategy,2.7922144843056884,1,Easy,7,131,8,12,Medium
15926,26,Female,USA,Sports,9.303355836237674,0,Easy,5,109,44,18,Medium
40209,16,Female,USA,Action,11.543447331417909,0,Easy,6,138,20,14,Medium
34781,31,Male,Asia,Sports,11.514758702816687,0,Medium,2,20,15,30,High
38815,21,Male,Asia,Simulation,17.11946923636855,0,Medium,7,125,14,8,Medium
45983,46,Male,USA,RPG,15.125086760319514,0,Easy,18,51,73,31,Medium
20242,41,Female,Europe,Sports,8.448070129267904,0,Medium,14,150,50,18,High
23137,31,Female,USA,Action,11.181750327642623,0,Easy,8,56,75,22,Medium
17858,37,Male,Asia,Sports,9.184448255033368,0,Easy,14,150,95,4,High
10412,20,Male,Europe,Sports,11.60660369927555,0,Medium,9,110,81,31,High
9725,25,Male,Europe,Simulation,5.476402827779431,0,Hard,19,160,34,29,High
41103,27,Male,USA,Sports,12.822601367205394,0,Easy,16,85,36,10,High
34450,37,Male,Europe,Simulation,22.58502227796997,0,Medium,2,123,49,9,Low
47692,36,Male,Europe,Simulation,17.788692337914085,0,Medium,12,140,19,11,High
15662,23,Male,Asia,Action,3.8237582986613257,0,Medium,0,122,35,35,Low
11185,44,Female,Asia,Simulation,12.415511541479685,0,Easy,12,36,4,27,Medium
21435,22,Female,Europe,Action,5.678846400402007,0,Easy,19,82,12,9,High
15847,24,Female,USA,Strategy,13.41225935183892,1,Easy,2,38,94,1,Low
20898,49,Female,USA,Action,2.6511285409339287,0,Easy,7,145,17,7,Medium
15188,42,Female,Asia,Strategy,0.4005319330807122,0,Easy,12,122,30,28,High
25181,35,Female,Europe,RPG,4.997408909056125,0,Hard,6,18,40,8,Low
31197,35,Male,Europe,Action,6.51456519616208,0,Easy,14,168,61,10,High
30562,26,Female,USA,Sports,22.809441221758064,0,Medium,1,48,18,46,Low
9776,49,Male,USA,Sports,16.26902099871836,0,Hard,3,133,82,28,High
19990,40,Male,Europe,Action,23.22252940193088,0,Easy,13,94,37,49,High
32094,17,Male,USA,RPG,20.94119136893302,0,Hard,10,45,88,33,Medium
46376,42,Male,USA,Sports,11.221647154227211,0,Easy,14,97,78,16,Medium
9001,29,Female,USA,Strategy,5.525961380570566,0,Medium,5,144,11,10,Medium
10876,43,Female,Europe,Simulation,4.576043277067231,0,Easy,18,178,15,14,Medium
26767,49,Male,USA,Sports,3.2784838259953863,0,Easy,19,104,34,29,High
27094,47,Male,Asia,Strategy,18.473948577553777,1,Easy,17,86,19,40,High
18672,43,Male,Asia,Strategy,18.75421483039334,1,Easy,9,93,87,36,Medium
36046,29,Male,USA,Sports,20.066077817299465,0,Medium,5,155,65,5,Medium
37093,17,Female,USA,Simulation,18.0898637374312,0,Easy,16,82,51,25,Medium
34141,15,Male,Europe,RPG,14.41327072189619,1,Easy,6,153,97,8,Medium
19111,39,Female,Asia,RPG,11.35083238293472,0,Medium,6,167,4,26,Medium
37923,35,Male,Asia,Sports,15.407510243134634,1,Medium,19,168,25,16,High
24018,19,Male,Europe,Sports,2.2392544085341113,1,Medium,15,103,45,35,High
37326,38,Male,Europe,Simulation,13.847096388610144,0,Easy,13,12,37,13,Low
23644,18,Male,Asia,Action,14.007308873702856,0,Medium,12,165,33,10,High
28543,43,Male,Asia,Strategy,14.389169081694543,1,Easy,10,96,42,22,Medium
17421,15,Male,Other,RPG,21.653741352573142,0,Medium,5,30,90,26,Low
9061,38,Female,USA,Strategy,19.463563663701805,0,Medium,19,155,35,30,High
24353,49,Male,Asia,Sports,12.641680910480128,0,Hard,10,162,65,15,High
38868,18,Male,Europe,Simulation,10.03315773495515,0,Easy,2,22,62,0,Low
15675,33,Male,Europe,Strategy,18.57717856506627,0,Hard,1,150,65,47,Low
22651,27,Male,USA,Action,14.009904819497129,1,Easy,14,137,27,31,High
44816,30,Male,Europe,RPG,6.119717790104436,1,Easy,15,56,36,16,Medium
12931,45,Male,Europe,Strategy,20.06401390799415,0,Hard,9,174,92,1,Medium
29835,45,Male,USA,Action,11.650316867814652,1,Easy,0,168,71,42,Low
24057,45,Male,Europe,Sports,7.607348742664432,0,Easy,19,89,74,2,High
16861,43,Female,Europe,Sports,12.559278616189744,0,Easy,18,47,41,47,Medium
22064,44,Male,USA,RPG,0.7301073914907636,1,Easy,1,51,24,13,Low
13280,35,Male,Asia,Simulation,9.162198803119228,0,Hard,16,176,81,12,High
45482,43,Male,Other,RPG,9.472286007785971,0,Easy,1,93,39,28,Low
29723,21,Male,USA,Simulation,17.99267550571752,1,Easy,13,66,34,20,Medium
44437,17,Female,Europe,Simulation,3.3935148967269546,0,Easy,12,113,17,0,Medium
19413,43,Male,Asia,Action,16.670849356318925,0,Hard,5,26,41,3,High
25387,34,Male,USA,Sports,9.188969720843502,0,Medium,14,22,30,4,Low
34729,32,Male,Europe,Sports,8.911144662997607,0,Easy,11,99,67,10,High
46895,36,Female,Asia,Strategy,0.761406524949253,0,Medium,15,61,2,42,Medium
39553,34,Male,Europe,Action,2.11778913487917,0,Medium,19,45,32,43,Medium
48357,32,Male,Other,Sports,10.502083661415018,0,Hard,3,146,49,30,Medium
21496,38,Male,Europe,RPG,21.61048839586065,1,Easy,14,116,39,14,High
44999,43,Female,USA,Action,13.011585578596764,1,Medium,0,46,80,18,Low
17913,25,Female,USA,RPG,7.640389298981657,0,Medium,13,75,99,33,Medium
27749,36,Female,Asia,Action,4.158842693521103,0,Medium,3,102,5,12,Low
41538,30,Male,Asia,Strategy,12.818994510899063,1,Hard,17,111,38,16,High
34979,40,Female,USA,Sports,9.901147028718574,1,Easy,19,25,97,46,Medium
45118,38,Male,USA,Simulation,0.7814875716198042,0,Medium,4,128,75,30,Medium
35445,32,Male,USA,Action,21.621285113527804,1,Easy,10,143,99,46,High
11952,48,Male,USA,Strategy,6.097964343510234,0,Easy,14,50,78,0,Medium
16945,23,Male,Asia,Strategy,11.643777634205364,0,Easy,6,28,19,34,Low
44309,15,Female,Asia,Sports,9.67764716299586,0,Medium,8,28,29,4,Low
12113,34,Male,Europe,Strategy,12.895488707954158,0,Hard,10,138,43,5,Low
41773,43,Male,Asia,RPG,13.30207795878144,0,Medium,17,36,55,18,Medium
31682,19,Male,Europe,Simulation,4.279466024141385,0,Easy,9,145,32,17,Medium
39451,16,Male,Asia,Sports,7.996349483386381,0,Medium,7,165,17,11,Medium
29207,29,Male,Europe,Action,18.060486037052975,0,Easy,13,80,10,48,Medium
25860,30,Female,Asia,Strategy,8.236911451369298,0,Easy,16,85,78,16,Medium
9438,33,Female,Europe,Simulation,16.077229844979442,0,Easy,16,60,5,37,Medium
36609,21,Male,USA,Strategy,5.406532466664796,0,Medium,10,133,71,40,High
9564,19,Female,Europe,Sports,1.8861906528781596,0,Easy,15,40,1,40,Medium
20433,41,Male,USA,Sports,9.970408755690585,0,Medium,12,10,12,39,Low
25441,33,Male,Europe,Sports,6.133251250357215,0,Easy,18,147,67,15,High
20713,29,Male,Other,Strategy,0.0918611729113756,0,Easy,19,163,5,31,High
33353,46,Female,Other,Strategy,23.574870483442083,0,Hard,13,69,17,13,Medium
41474,38,Female,USA,Simulation,23.893889893124193,0,Medium,15,144,39,6,High
47535,24,Male,Asia,Simulation,18.12641352682094,0,Medium,6,164,35,29,Medium
30769,35,Male,Asia,Strategy,13.045040311823882,0,Hard,4,95,2,0,Medium
31458,24,Male,USA,Simulation,12.851403111990368,0,Medium,3,165,53,9,Medium
40527,35,Male,Europe,Sports,23.739738748206303,0,Medium,9,126,44,39,Medium
12548,15,Female,Europe,Simulation,22.12270759102373,0,Hard,17,32,17,3,Medium
47959,47,Female,Other,Strategy,7.333974273522062,0,Medium,13,133,80,16,High
48561,47,Male,Europe,Action,23.772270228189218,0,Easy,13,119,88,4,High
16722,29,Male,Asia,Simulation,0.109898758619658,0,Easy,18,38,24,7,Medium
21600,35,Male,Asia,Strategy,0.354142496525295,0,Medium,16,84,87,42,High
28273,18,Male,Europe,Action,11.299465893131838,0,Easy,3,148,61,23,Medium
11525,31,Male,Asia,Simulation,15.925575346478189,1,Hard,13,140,19,41,High
23832,19,Male,Europe,Sports,9.07361993806096,0,Easy,1,134,11,21,Low
21520,37,Male,USA,Sports,10.99133688289102,1,Hard,5,62,97,19,Medium
37573,19,Male,Asia,Strategy,22.934264271082597,0,Medium,6,129,23,15,High
41231,24,Female,Other,Simulation,6.696748632682249,0,Easy,16,52,6,31,Medium
43041,42,Male,USA,Simulation,5.127006600054225,0,Easy,8,146,46,42,Medium
20222,27,Male,Asia,Strategy,20.081958032762923,1,Easy,1,19,64,37,Low
32114,40,Male,Asia,RPG,21.790106807014617,1,Medium,9,167,71,27,High
18087,26,Male,USA,Sports,4.852088045491259,0,Medium,17,155,99,39,High
44369,19,Female,USA,RPG,11.611123947161428,1,Easy,12,47,65,38,Medium
47059,20,Female,Asia,Strategy,18.521012750104465,0,Easy,13,148,90,30,High
23428,32,Female,Asia,RPG,1.282211587934027,0,Medium,11,40,96,35,Medium
41432,43,Female,USA,Simulation,17.30476893327761,1,Hard,9,82,14,39,Medium
29573,30,Female,USA,Simulation,16.839078831834545,0,Hard,3,126,28,34,Medium
48633,41,Female,USA,Simulation,18.452882262700577,1,Medium,4,29,57,2,Low
28235,18,Female,USA,Sports,10.861554183097647,0,Easy,6,76,91,5,Medium
47766,39,Female,USA,Action,4.89874286195517,0,Easy,10,118,32,48,Medium
26222,23,Female,USA,Action,19.762718858510983,0,Easy,6,149,28,5,Medium
21570,29,Male,USA,Simulation,12.251963502387646,0,Easy,8,166,41,10,Medium
44331,37,Male,Other,Action,1.3779164779347228,0,Easy,15,145,59,31,High
19356,35,Male,Europe,Sports,19.390808121408423,0,Easy,7,136,52,20,Medium
35465,42,Female,Europe,Simulation,9.258103811583318,1,Medium,7,40,59,17,Low
27169,35,Female,Other,Sports,22.458466559278957,1,Medium,15,99,8,1,High
46748,27,Female,USA,Simulation,19.8763969688173,0,Medium,12,109,37,26,Medium
31303,33,Male,Other,Action,3.461934902643846,0,Medium,0,19,13,2,Low
9911,27,Male,Asia,Simulation,8.76702406244085,0,Easy,8,118,93,47,Medium
12635,44,Male,USA,Action,10.17804906640606,0,Medium,1,80,10,35,Low
47675,35,Male,Europe,Action,17.48066614080876,0,Easy,11,105,85,36,Medium
15136,28,Female,Asia,Simulation,15.750298613437124,1,Hard,4,122,87,24,Medium
13034,30,Male,USA,Sports,14.20310149037629,0,Hard,19,61,12,11,Medium
31261,26,Male,USA,Sports,3.0238486916691114,0,Hard,6,66,63,19,Medium
22911,29,Female,Europe,Simulation,22.8586752047486,0,Hard,4,35,72,11,Low
17188,46,Female,USA,Strategy,18.357796024394048,0,Hard,19,126,58,25,High
46996,34,Female,Europe,Sports,3.1447887801946965,0,Medium,13,81,35,32,Medium
16653,41,Male,USA,Simulation,3.433668923833854,0,Easy,8,166,22,42,Medium
37345,21,Male,Other,Strategy,20.0714319554926,0,Easy,16,62,12,9,Medium
16969,39,Female,USA,Sports,16.987290167492905,1,Easy,9,157,39,17,High
21593,24,Male,Europe,Strategy,4.704413446705239,0,Hard,3,58,57,15,Low
20355,42,Male,Europe,Sports,19.46453546115939,0,Hard,15,12,58,10,Low
44876,35,Female,USA,RPG,1.8159185778837212,0,Hard,18,117,71,40,Medium
16298,24,Female,Europe,RPG,16.99798253273607,1,Easy,1,152,56,37,Low
28527,27,Female,Other,Simulation,6.3736540573978475,1,Easy,11,25,39,5,Low
9251,18,Male,USA,RPG,9.378216853442584,0,Medium,1,95,40,32,Low
42450,15,Male,USA,Sports,0.6478611758344908,1,Easy,8,66,74,5,Medium
39827,32,Male,USA,Sports,12.29538642684355,1,Easy,11,19,38,28,Low
30857,27,Male,Europe,Action,16.406099135037373,0,Easy,14,80,9,18,Medium
39671,26,Male,Europe,RPG,8.888372846991249,0,Hard,17,128,27,12,High
12935,18,Male,USA,Action,5.8112890451393655,1,Easy,12,76,56,42,Medium
27418,18,Male,USA,RPG,1.4473809266036275,0,Medium,2,135,52,4,Low
39819,35,Female,USA,Action,10.00626450197634,0,Easy,14,54,26,24,Medium
34684,30,Male,USA,Action,13.302889441306844,0,Medium,3,173,15,3,Low
10045,19,Male,USA,RPG,13.63758530389908,0,Medium,19,148,11,41,Low
14306,29,Male,Asia,RPG,19.002479085593055,0,Easy,18,63,44,23,Medium
18266,22,Female,Europe,Action,18.036611506031036,1,Easy,10,96,49,1,Medium
10704,39,Female,Europe,Sports,9.320691311501148,1,Easy,14,106,76,11,High
32974,25,Female,Asia,Sports,11.917929163197082,0,Medium,9,26,18,49,Low
12640,30,Male,Europe,Action,15.513357634850804,0,Easy,9,123,35,2,Medium
47978,47,Male,Europe,Simulation,23.662152421199487,1,Easy,6,52,45,49,Medium
38270,25,Female,Europe,Sports,2.933975311047586,1,Easy,9,89,38,3,Medium
21378,42,Male,Europe,Strategy,9.224017715571977,1,Easy,15,171,15,47,Low
9681,29,Male,USA,Strategy,12.383624349019978,0,Easy,17,83,95,41,High
22524,46,Female,Other,Strategy,1.255286261153285,0,Medium,11,105,7,36,Medium
21488,29,Male,Other,RPG,9.727183589810917,0,Easy,9,176,63,11,High
24101,49,Female,USA,Strategy,23.755079770451772,0,Easy,1,107,71,4,Low
38912,16,Male,Europe,Simulation,1.481225701838313,0,Easy,12,17,21,42,Low
41702,47,Male,Asia,Simulation,3.701923549429632,1,Hard,4,42,93,34,Medium
16800,22,Male,USA,Action,9.603864351790293,0,Medium,1,34,65,43,Low
26446,21,Female,USA,Strategy,16.71751629701164,1,Easy,18,149,14,43,High
41546,22,Male,Asia,Strategy,19.661024069869875,1,Medium,14,29,83,34,High
39520,38,Male,Asia,Strategy,18.989544759807224,1,Easy,18,126,22,26,High
16646,17,Male,USA,RPG,23.329150569910375,0,Medium,15,144,52,7,High
21440,17,Female,Other,RPG,6.302775850196764,0,Easy,19,53,19,24,Medium
9354,40,Female,Other,Action,7.682005726578106,0,Hard,19,144,93,19,High
25069,21,Female,Europe,Strategy,1.6497235104083805,0,Easy,19,172,32,19,High
38789,41,Female,USA,Simulation,1.300566246953231,1,Easy,15,56,95,46,Medium
27200,40,Female,Europe,Action,2.4560885410489126,0,Easy,12,19,67,9,Low
29824,28,Female,USA,Sports,18.369575338080267,0,Easy,16,140,69,32,High
43376,48,Female,USA,Strategy,7.1241012959849215,1,Medium,4,48,32,45,Low
38908,45,Male,USA,Strategy,16.923082029575433,0,Easy,11,116,78,2,Medium
11561,26,Male,Other,RPG,18.11307553941521,0,Hard,12,35,1,22,Medium
31602,19,Female,Asia,Sports,0.9155458678027876,0,Easy,16,41,86,2,Medium
47689,45,Male,Other,Strategy,20.304375972429437,0,Medium,7,134,56,24,Medium
42875,29,Male,Asia,Sports,12.674730938827068,0,Easy,6,75,8,38,Medium
32950,17,Female,Europe,Action,21.302521676825553,0,Easy,1,179,48,43,Low
38500,18,Female,USA,Action,13.991038252730675,0,Easy,16,77,84,18,Medium
48132,18,Male,Asia,RPG,3.8644333846734744,0,Medium,0,56,16,33,Low
12930,39,Female,Europe,RPG,14.255037772609318,0,Easy,2,107,8,3,Low
41329,23,Male,Asia,Sports,19.945713295287845,1,Easy,0,32,27,6,Low
48455,41,Male,USA,Simulation,1.844578574069427,0,Easy,18,119,95,8,High
24232,39,Male,Europe,Sports,16.390522828774543,0,Hard,15,156,72,47,High
44861,16,Female,USA,RPG,12.576370950442808,0,Easy,11,148,84,14,High
14426,28,Male,Europe,Action,8.673444959069835,0,Easy,11,37,88,47,Medium
11229,39,Male,USA,Sports,22.12738899890011,0,Easy,16,53,64,21,Medium
21918,46,Male,USA,Sports,11.192608999229584,0,Easy,7,80,60,1,Medium
46598,24,Female,Europe,Strategy,16.402265958532684,0,Easy,5,77,56,23,Medium
32293,28,Male,USA,Action,0.8865026056001799,0,Medium,3,88,70,4,Low
34412,34,Female,Asia,Strategy,13.009573628558224,1,Easy,12,82,78,45,Medium
34637,21,Female,USA,Sports,18.70487086843496,0,Medium,19,103,23,3,High
22352,19,Male,Europe,Strategy,21.020770469299507,0,Easy,7,36,37,6,Low
26055,43,Male,Other,RPG,0.5898526650514215,0,Easy,9,36,88,29,Medium
13157,40,Male,USA,RPG,23.144029473907487,0,Hard,11,55,14,40,Medium
9086,48,Female,Asia,Action,8.45765169975634,1,Easy,3,122,89,24,Medium
46279,17,Female,Asia,Strategy,3.6015394519198587,0,Easy,4,131,21,24,Medium
39996,30,Male,Asia,Simulation,15.18575769819182,1,Medium,19,118,79,5,High
21538,17,Female,USA,RPG,16.771112913560813,0,Easy,1,42,59,3,Low
32730,44,Male,Europe,Strategy,1.7863062900414128,0,Medium,13,121,38,25,High
45643,45,Female,Other,RPG,13.836161752903925,0,Hard,9,68,52,0,Medium
25674,28,Female,USA,Simulation,16.785899282310176,1,Easy,9,171,17,3,High
13672,16,Male,Europe,RPG,13.12919590688292,1,Medium,12,161,61,37,High
12643,16,Male,Asia,Action,20.100066031372936,0,Medium,8,36,99,17,Medium
15865,21,Female,Asia,Action,21.963739463403392,0,Hard,15,127,81,22,High
13740,24,Male,Asia,Strategy,17.5646238516185,0,Easy,0,11,11,49,Low
48807,42,Female,Europe,Simulation,19.08901896684907,0,Medium,2,76,51,47,Low
48970,32,Male,USA,Sports,6.500718790684888,0,Easy,8,40,21,20,Medium
44293,44,Female,USA,Sports,23.442086654563703,0,Medium,8,20,33,48,Low
33903,17,Male,Europe,Strategy,15.35952712644632,0,Easy,2,91,71,48,Medium
15689,25,Female,Europe,Action,9.202057555900392,0,Easy,5,28,12,34,Low
20245,42,Male,Asia,Strategy,18.533607298511583,0,Easy,9,72,47,3,Medium
41429,40,Male,Asia,Simulation,12.540820893307105,0,Medium,4,82,69,30,Medium
22424,39,Male,Europe,Sports,21.988297548560304,0,Easy,5,46,40,23,Medium
14687,49,Male,USA,Sports,8.400367469471636,0,Medium,8,72,49,31,Medium
42764,27,Male,Asia,RPG,19.687103364859137,0,Hard,12,106,99,4,Medium
41677,44,Male,Asia,RPG,18.62462805950173,0,Easy,6,65,60,39,Medium
34909,15,Female,USA,Strategy,1.501986749314984,0,Easy,3,137,6,13,Medium
28788,18,Female,USA,Action,3.717105552939509,0,Medium,7,53,61,0,Medium
14148,30,Male,Europe,Simulation,9.453202560695974,0,Easy,5,91,25,21,Medium
28634,31,Male,Europe,RPG,7.430443321513725,0,Medium,11,78,39,25,Medium
37858,25,Female,USA,RPG,5.562889763657822,0,Hard,1,127,82,44,Low
23933,38,Male,USA,Action,5.143953730769967,0,Easy,4,24,4,35,Low
20327,40,Male,Other,Action,16.642384758046163,0,Medium,7,61,47,38,Medium
21971,29,Male,Europe,RPG,6.825727145217602,0,Easy,9,129,52,11,Medium
31300,39,Male,Europe,Simulation,3.0855890863301134,1,Medium,10,162,45,12,High
31213,25,Female,Other,Sports,5.787020677351296,0,Medium,7,103,2,5,Medium
14186,49,Male,USA,Strategy,5.1831189700763325,1,Easy,17,171,14,48,High
35599,16,Male,Asia,Strategy,21.88218994636439,0,Medium,1,60,89,29,Low
14211,20,Male,USA,Simulation,7.664377718062274,0,Easy,18,173,39,46,High
37785,35,Male,USA,Simulation,11.086220248938604,0,Hard,19,165,78,23,High
15024,30,Male,USA,Sports,8.410494191597191,0,Hard,0,132,73,21,Low
42215,29,Male,USA,Simulation,17.823953565063558,0,Hard,10,65,37,18,Medium
16497,45,Male,Europe,RPG,7.076435247687554,0,Easy,3,163,15,23,High
26292,47,Female,Asia,RPG,12.507983312876473,0,Medium,19,119,49,38,High
9304,36,Male,Asia,Simulation,3.8230818124306527,0,Easy,19,43,11,25,Medium
44802,46,Female,Other,RPG,23.73084104758647,0,Easy,5,172,43,33,High
40922,16,Male,Asia,Simulation,20.720415978709912,0,Medium,16,112,80,22,High
13265,39,Female,USA,RPG,6.352985583134986,0,Hard,8,14,45,31,Low
28837,40,Female,Europe,Action,23.809930508713663,0,Easy,0,30,36,43,Low
43569,27,Male,USA,Sports,0.1610583032310453,0,Medium,1,172,49,7,Low
42927,19,Female,Asia,Strategy,19.72311214603104,0,Medium,17,153,32,19,Low
12843,36,Male,USA,Sports,20.97256784539538,1,Easy,14,154,97,20,High
27086,34,Female,USA,RPG,2.6241194729958073,0,Medium,14,146,84,41,High
19622,17,Female,Europe,RPG,19.59157197337841,0,Easy,7,104,36,29,Medium
18876,41,Male,Asia,Strategy,10.217441464530316,0,Medium,8,172,43,44,Low
33284,43,Male,USA,RPG,22.44189554544193,0,Hard,7,72,36,43,Medium
12063,16,Male,USA,Sports,2.756968804219248,0,Easy,15,76,66,47,Medium
39239,21,Male,Asia,Simulation,1.0535678901243255,0,Easy,10,164,47,4,High
11115,34,Male,USA,Action,12.498273820847675,0,Easy,17,21,21,22,Medium
26707,32,Female,USA,Simulation,22.608976623815725,0,Easy,1,102,78,31,Low
18186,27,Male,Europe,Simulation,20.66479687670854,0,Easy,11,36,74,46,Medium
27270,25,Female,Asia,Sports,19.920153338350424,0,Medium,3,52,36,14,Medium
32058,39,Female,Asia,Simulation,20.30013484469488,0,Hard,9,58,75,37,Medium
39510,46,Male,Europe,Simulation,10.560328558485022,0,Easy,7,150,61,45,Medium
9248,47,Male,USA,RPG,17.84181542715376,0,Hard,3,88,56,41,Medium
